Video Id,Segment-Level Label,Segment Timestamp
bit_RmXYkthir1fU,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '10.00'], ['10.00', '20.00'], ['20.00', '26.00'], ['26.00', '34.00'], ['34.00', '44.00'], ['44.00', '56.00'], ['56.00', '61.00'], ['61.00', '68.00'], ['68.00', '78.00'], ['78.00', '87.00'], ['87.00', '97.00'], ['97.00', '107.00'], ['107.00', '116.00'], ['116.00', '124.00'], ['124.00', '131.00'], ['131.00', '141.00'], ['141.00', '149.00'], ['149.00', '156.00'], ['156.00', '164.00'], ['164.00', '174.00'], ['174.00', '183.00'], ['183.00', '190.00'], ['190.00', '199.00'], ['199.00', '208.00'], ['208.00', '208.32']]"
bit_RxTM47m6yzni,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '3.00'], ['3.00', '18.72'], ['18.72', '28.72'], ['28.72', '37.50'], ['37.50', '45.60'], ['45.60', '52.08'], ['52.08', '58.16'], ['58.16', '66.02'], ['66.02', '74.32'], ['74.32', '81.28'], ['81.28', '88.64'], ['88.64', '91.52'], ['91.52', '99.52'], ['99.52', '104.88'], ['104.88', '111.26'], ['111.26', '115.60'], ['115.60', '124.88'], ['124.88', '134.16'], ['134.16', '143.92'], ['143.92', '153.64'], ['153.64', '161.60'], ['161.60', '166.56'], ['166.56', '172.48'], ['172.48', '177.20'], ['177.20', '182.72'], ['182.72', '187.52'], ['187.52', '197.26'], ['197.26', '205.36'], ['205.36', '213.76'], ['213.76', '219.04'], ['219.04', '227.68'], ['227.68', '245.88']]"
bit_S31ZfbXRDBsn,"[[0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0]]","[['0.00', '30.00'], ['30.00', '40.00'], ['40.00', '48.00'], ['48.00', '58.00'], ['58.00', '82.00'], ['82.00', '92.00'], ['92.00', '100.00'], ['100.00', '108.00'], ['108.00', '118.00'], ['118.00', '128.00'], ['128.00', '138.00'], ['138.00', '148.00'], ['148.00', '158.00'], ['158.00', '168.00'], ['168.00', '178.00'], ['178.00', '188.00'], ['188.00', '198.00'], ['198.00', '208.00'], ['208.00', '218.00'], ['218.00', '228.00'], ['228.00', '238.00'], ['238.00', '248.00'], ['248.00', '258.00'], ['258.00', '266.00'], ['266.00', '272.00'], ['272.00', '282.00'], ['282.00', '289.71']]"
bit_Szemc4NK6WNr,"[[0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0]]","[['0.00', '33.20'], ['33.20', '41.08'], ['41.08', '49.68'], ['49.68', '56.40'], ['56.40', '65.36'], ['65.36', '72.80'], ['72.80', '81.60'], ['81.60', '90.64'], ['90.64', '98.20'], ['98.20', '107.60'], ['107.60', '113.20'], ['113.20', '123.00'], ['123.00', '129.60'], ['129.60', '139.60'], ['139.60', '149.20'], ['149.20', '157.20'], ['157.20', '166.80'], ['166.80', '172.80'], ['172.80', '182.80'], ['182.80', '190.80'], ['190.80', '195.60'], ['195.60', '201.60'], ['201.60', '210.80'], ['210.80', '217.60'], ['217.60', '226.80'], ['226.80', '232.00']]"
bit_T8WbPXzZTebJ,"[[0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0]]","[['0.00', '52.00'], ['52.00', '62.00'], ['62.00', '71.00'], ['71.00', '84.00'], ['84.00', '94.00'], ['94.00', '104.00'], ['104.00', '114.00'], ['114.00', '124.00'], ['124.00', '134.00'], ['134.00', '144.00'], ['144.00', '154.00'], ['154.00', '164.00'], ['164.00', '174.00'], ['174.00', '182.00'], ['182.00', '190.00'], ['190.00', '200.00'], ['200.00', '210.00'], ['210.00', '218.00'], ['218.00', '228.00'], ['228.00', '236.00'], ['236.00', '246.00'], ['246.00', '250.00'], ['250.00', '252.01']]"
bit_TFlGRQpy2ckm,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.96'], ['9.96', '15.20'], ['15.20', '21.84'], ['21.84', '29.42'], ['29.42', '38.06'], ['38.06', '44.86'], ['44.86', '53.78'], ['53.78', '58.22'], ['58.22', '64.50'], ['64.50', '69.98'], ['69.98', '75.30'], ['75.30', '80.38'], ['80.38', '87.22'], ['87.22', '92.14'], ['92.14', '99.74'], ['99.74', '107.34'], ['107.34', '113.98'], ['113.98', '118.54'], ['118.54', '128.54'], ['128.54', '131.66'], ['131.66', '138.90'], ['138.90', '147.96'], ['147.96', '157.46'], ['157.46', '166.58'], ['166.58', '173.70'], ['173.70', '179.50'], ['179.50', '188.74'], ['188.74', '196.94'], ['196.94', '204.74'], ['204.74', '214.66'], ['214.66', '222.74'], ['222.74', '230.50'], ['230.50', '237.46'], ['237.46', '241.46'], ['241.46', '270.04']]"
bit_TUMUeNaLSJFs,"[[1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '11.00'], ['11.00', '12.62'], ['12.62', '22.54'], ['22.54', '31.38'], ['31.38', '39.86'], ['39.86', '47.66'], ['47.66', '53.86'], ['53.86', '62.14'], ['62.14', '63.14'], ['63.14', '76.14'], ['76.14', '83.14'], ['83.14', '90.14'], ['90.14', '97.14'], ['97.14', '105.14'], ['105.14', '113.14'], ['113.14', '116.14'], ['116.14', '124.14'], ['124.14', '134.14'], ['134.14', '141.14'], ['141.14', '150.14'], ['150.14', '159.14'], ['159.14', '168.14'], ['168.14', '178.14'], ['178.14', '188.14'], ['188.14', '196.14'], ['196.14', '203.14'], ['203.14', '212.14'], ['212.14', '213.21']]"
bit_TWNmhpH5FvzD,"[[1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.00'], ['7.00', '17.00'], ['17.00', '27.00'], ['27.00', '37.00'], ['37.00', '47.00'], ['47.00', '57.00'], ['57.00', '62.00'], ['62.00', '64.00'], ['64.00', '73.00'], ['73.00', '83.00'], ['83.00', '93.00'], ['93.00', '103.00'], ['103.00', '111.00'], ['111.00', '118.00'], ['118.00', '128.00'], ['128.00', '139.00'], ['139.00', '148.00'], ['148.00', '158.00'], ['158.00', '168.00'], ['168.00', '178.00'], ['178.00', '187.00'], ['187.00', '196.00'], ['196.00', '204.01']]"
bit_Tj58jUJwNPoA,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '5.00'], ['5.00', '16.08'], ['16.08', '25.84'], ['25.84', '28.84'], ['28.84', '38.64'], ['38.64', '44.64'], ['44.64', '49.04'], ['49.04', '56.72'], ['56.72', '71.72'], ['71.72', '78.08'], ['78.08', '82.08'], ['82.08', '99.84'], ['99.84', '104.88'], ['104.88', '117.12'], ['117.12', '121.44'], ['121.44', '214.33']]"
bit_Tose8xws64RQ,"[[0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '13.00'], ['13.00', '25.60'], ['25.60', '34.16'], ['34.16', '43.16'], ['43.16', '44.16'], ['44.16', '58.16'], ['58.16', '68.16'], ['68.16', '88.16'], ['88.16', '114.16'], ['114.16', '118.16'], ['118.16', '131.16'], ['131.16', '178.16'], ['178.16', '188.00'], ['188.00', '197.00'], ['197.00', '205.84'], ['205.84', '215.84'], ['215.84', '225.84'], ['225.84', '235.84'], ['235.84', '245.84'], ['245.84', '255.84'], ['255.84', '265.84'], ['265.84', '275.84'], ['275.84', '285.84'], ['285.84', '268.79']]"
bit_TskcYw3JYEHK,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0]]","[['0.00', '5.00'], ['5.00', '13.00'], ['13.00', '21.00'], ['21.00', '30.00'], ['30.00', '40.00'], ['40.00', '50.00'], ['50.00', '60.00'], ['60.00', '71.00'], ['71.00', '81.00'], ['81.00', '90.00'], ['90.00', '97.00'], ['97.00', '106.00'], ['106.00', '116.00'], ['116.00', '121.00'], ['121.00', '128.00'], ['128.00', '138.00'], ['138.00', '141.00'], ['141.00', '188.00'], ['188.00', '198.00'], ['198.00', '208.00'], ['208.00', '218.00'], ['218.00', '228.00'], ['228.00', '235.00'], ['235.00', '240.00'], ['240.00', '248.00'], ['248.00', '251.00'], ['251.00', '258.00'], ['258.00', '262.00'], ['262.00', '269.00'], ['269.00', '279.00'], ['279.00', '283.00'], ['283.00', '285.49']]"
bit_UQSJozbh5ZnB,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.40'], ['8.40', '16.48'], ['16.48', '26.48'], ['26.48', '35.36'], ['35.36', '44.72'], ['44.72', '46.72'], ['46.72', '56.32'], ['56.32', '57.32'], ['57.32', '74.88'], ['74.88', '82.88'], ['82.88', '90.88'], ['90.88', '98.88'], ['98.88', '107.88'], ['107.88', '117.88'], ['117.88', '126.88'], ['126.88', '135.88'], ['135.88', '142.88'], ['142.88', '143.88'], ['143.88', '159.88'], ['159.88', '168.88'], ['168.88', '177.88'], ['177.88', '185.88'], ['185.88', '195.88'], ['195.88', '203.88'], ['203.88', '213.88'], ['213.88', '221.88'], ['221.88', '229.88'], ['229.88', '235.88'], ['235.88', '244.88'], ['244.88', '251.88'], ['251.88', '257.00']]"
bit_UehGCkvOhHyD,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.00'], ['7.00', '30.00'], ['30.00', '39.00'], ['39.00', '49.00'], ['49.00', '59.00'], ['59.00', '69.00'], ['69.00', '78.00'], ['78.00', '88.00'], ['88.00', '98.00'], ['98.00', '107.00'], ['107.00', '117.00'], ['117.00', '127.00'], ['127.00', '137.00'], ['137.00', '147.00'], ['147.00', '157.00'], ['157.00', '167.00'], ['167.00', '177.00'], ['177.00', '179.00'], ['179.00', '180.16']]"
bit_UjVPmn3jV4Pr,"[[1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.78'], ['7.78', '11.78'], ['11.78', '19.54'], ['19.54', '27.54'], ['27.54', '238.38'], ['238.38', '241.38'], ['241.38', '249.70'], ['249.70', '255.14'], ['255.14', '263.20'], ['263.20', '280.23']]"
bit_Un181ntu9kCI,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '5.00'], ['5.00', '16.08'], ['16.08', '25.84'], ['25.84', '28.84'], ['28.84', '38.64'], ['38.64', '44.64'], ['44.64', '51.54'], ['51.54', '60.08'], ['60.08', '78.08'], ['78.08', '79.68'], ['79.68', '81.68'], ['81.68', '99.84'], ['99.84', '109.84'], ['109.84', '110.84'], ['110.84', '121.84'], ['121.84', '214.33']]"
bit_VZsOOSVUPP2c,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 1], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 1], [0, 0, 1, 0, 1, 1]]","[['0.00', '5.00'], ['5.00', '11.00'], ['11.00', '12.00'], ['12.00', '28.00'], ['28.00', '31.00'], ['31.00', '44.00'], ['44.00', '53.00'], ['53.00', '69.00'], ['69.00', '75.00'], ['75.00', '91.00'], ['91.00', '100.00'], ['100.00', '110.00'], ['110.00', '122.00'], ['122.00', '137.00'], ['137.00', '144.00'], ['144.00', '157.00'], ['157.00', '169.00'], ['169.00', '180.00'], ['180.00', '194.00'], ['194.00', '199.00'], ['199.00', '220.00'], ['220.00', '241.00'], ['241.00', '254.00'], ['254.00', '263.00'], ['263.00', '276.00'], ['276.00', '277.00'], ['277.00', '289.00'], ['289.00', '293.00'], ['293.00', '293.95']]"
bit_VfDK7U1cX9fv,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '10.00'], ['10.00', '32.00'], ['32.00', '56.00'], ['56.00', '84.00'], ['84.00', '87.00'], ['87.00', '95.00'], ['95.00', '105.00'], ['105.00', '126.00'], ['126.00', '157.00'], ['157.00', '168.00'], ['168.00', '179.00'], ['179.00', '205.00'], ['205.00', '209.00'], ['209.00', '227.00'], ['227.00', '236.31']]"
bit_VreBNCJHfDyB,"[[0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '4.12'], ['4.12', '12.72'], ['12.72', '18.96'], ['18.96', '27.88'], ['27.88', '36.88'], ['36.88', '45.60'], ['45.60', '51.20'], ['51.20', '57.02'], ['57.02', '65.32'], ['65.32', '73.32'], ['73.32', '82.48'], ['82.48', '92.28'], ['92.28', '97.64'], ['97.64', '106.48'], ['106.48', '114.56'], ['114.56', '121.16'], ['121.16', '126.00'], ['126.00', '132.00'], ['132.00', '136.84'], ['136.84', '143.56'], ['143.56', '153.36'], ['153.36', '161.36'], ['161.36', '170.20'], ['170.20', '175.96'], ['175.96', '182.48'], ['182.48', '192.48'], ['192.48', '198.12'], ['198.12', '208.00'], ['208.00', '215.24'], ['215.24', '221.00'], ['221.00', '226.24'], ['226.24', '235.18'], ['235.18', '239.04'], ['239.04', '246.88'], ['246.88', '255.36'], ['255.36', '257.96'], ['257.96', '258.62']]"
